Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,StateProvinceCode,PostalCode,BikeBuyer
41,M,M,60000,0,0,Partial College,Professional,1,2,WA,98501,0
38,S,M,40000,0,0,Partial High School,Clerical,0,2,WA,98225,0
41,S,M,70000,0,0,Partial College,Professional,0,2,WA,98312,1
40,S,M,60000,0,0,Partial College,Professional,0,2,WA,98052,1
41,M,F,60000,0,0,Partial College,Professional,1,2,WA,98403,0
42,S,F,30000,0,0,Bachelors,Professional,0,2,WA,98055,0
52,S,F,90000,0,0,Partial College,Professional,1,2,WA,98371,1
46,S,F,90000,0,0,Partial College,Professional,0,2,WA,98104,1
37,S,M,40000,0,0,Bachelors,Professional,1,2,WA,98312,0
41,S,M,60000,0,0,Partial College,Professional,0,2,WA,98168,1
41,S,M,60000,0,0,Partial College,Professional,1,2,WA,98201,0
40,S,M,60000,0,0,Partial College,Professional,1,2,WA,98033,0
46,S,F,90000,0,0,Partial College,Professional,1,2,WA,99362,1
38,S,M,30000,0,0,Partial High School,Clerical,0,2,WA,98312,0
37,M,M,40000,0,0,Bachelors,Professional,0,2,WA,98107,0
37,S,M,40000,0,0,Bachelors,Professional,0,2,WA,98168,0
39,M,M,60000,0,0,Partial College,Professional,0,2,WA,99362,0
38,M,F,60000,0,0,Partial College,Professional,1,2,WA,98312,0
36,S,M,30000,0,0,Partial High School,Clerical,0,2,WA,98225,0
38,S,F,40000,0,0,Bachelors,Professional,1,2,WA,98168,0
39,S,M,60000,0,0,Partial College,Professional,0,2,WA,98901,0
41,S,F,50000,0,0,High School,Professional,0,2,WA,98225,1
41,M,F,60000,0,0,Partial College,Professional,0,2,WA,98020,0
36,S,F,30000,0,0,Partial High School,Clerical,1,2,WA,98036,0
36,S,F,30000,0,0,Partial High School,Clerical,1,2,WA,98107,0
35,S,M,50000,0,0,High School,Professional,0,2,WA,98107,1
35,S,M,60000,0,0,Partial College,Professional,1,2,WA,99202,0
40,S,M,60000,0,0,Partial College,Professional,1,2,WA,98901,0
37,S,F,30000,0,0,Partial High School,Clerical,0,2,WA,98052,0
38,S,F,40000,0,0,Bachelors,Professional,0,2,WA,98225,0
40,M,F,60000,0,0,Partial College,Professional,1,2,WA,98901,0
36,S,F,30000,0,0,Partial High School,Clerical,0,2,WA,99362,1
37,S,M,30000,0,0,Partial High School,Clerical,0,2,WA,98104,1
41,M,F,70000,0,0,Partial College,Professional,1,2,OR,97355,0
34,S,F,30000,0,0,Partial High School,Clerical,0,2,OR,97034,0
57,S,F,40000,3,0,Partial College,Professional,0,2,OR,97301,1
65,S,M,70000,4,0,Bachelors,Management,1,2,OR,97330,0
79,S,F,50000,2,0,Graduate Degree,Management,1,2,OR,97355,1
61,S,M,20000,2,0,High School,Manual,0,2,OR,97330,1
49,M,F,20000,3,0,Partial High School,Clerical,0,2,OR,97330,1
36,S,F,70000,0,0,Partial College,Professional,1,2,OR,97355,0
67,M,M,90000,5,0,Bachelors,Management,1,2,OR,97355,0
58,M,M,80000,3,0,Partial College,Professional,0,2,OR,97355,1
61,S,F,70000,3,0,Graduate Degree,Management,0,2,OR,97205,0
75,M,F,90000,5,0,Bachelors,Management,1,2,OR,97205,1
61,M,F,20000,2,0,High School,Manual,0,2,OR,97222,1
37,S,F,30000,0,0,Partial High School,Clerical,1,2,OR,97071,1
67,S,F,90000,5,0,Bachelors,Management,1,2,OR,97045,0
72,M,F,90000,5,0,Bachelors,Management,1,2,OR,97071,0
70,M,F,70000,5,0,Bachelors,Management,1,2,OR,97355,1
59,S,F,70000,5,0,Bachelors,Management,1,2,OR,97330,1
62,S,F,70000,3,0,Graduate Degree,Management,1,2,OR,97222,0
41,S,M,100000,2,0,Bachelors,Management,1,2,OR,97330,1
70,M,M,70000,4,0,Bachelors,Management,1,2,OR,97222,0
78,S,M,50000,2,0,Graduate Degree,Management,1,2,OR,97330,1
79,S,F,50000,2,0,Graduate Degree,Management,1,2,OR,97222,1
53,M,M,80000,3,0,Partial College,Professional,0,2,OR,97301,1
51,M,F,90000,0,0,Partial College,Professional,0,2,OR,97301,1
70,S,M,30000,5,0,Partial High School,Clerical,1,2,OR,97222,1
60,M,M,30000,2,0,High School,Clerical,0,2,OR,97045,0
35,S,M,30000,0,0,Partial High School,Clerical,0,2,OR,97071,0
56,M,M,70000,3,0,Graduate Degree,Management,1,2,OR,97355,1
62,S,F,70000,3,0,Graduate Degree,Management,1,2,OR,97205,1
62,M,F,40000,3,0,Partial College,Professional,0,2,OR,97068,1
58,M,F,70000,3,0,Partial College,Professional,0,2,OR,97222,1
62,M,M,40000,3,0,Partial College,Professional,0,2,OR,97222,1
74,M,F,70000,5,0,Graduate Degree,Management,1,2,OR,97045,1
83,S,M,70000,3,0,Graduate Degree,Management,1,2,OR,97301,1
71,S,M,40000,4,0,High School,Professional,1,2,OR,97330,1
70,M,F,40000,4,0,High School,Professional,0,2,OR,97330,1
70,M,M,70000,5,0,Bachelors,Management,1,2,OR,97205,0
62,S,F,20000,2,0,High School,Manual,1,2,OR,97045,1
35,S,M,30000,0,0,Partial High School,Clerical,0,2,OR,97034,0
73,M,F,50000,4,0,Bachelors,Management,1,2,OR,97330,0
72,M,M,70000,5,0,Bachelors,Management,1,2,OR,97068,1
71,M,M,70000,5,0,Bachelors,Management,1,2,OR,97301,0
56,M,M,20000,2,0,High School,Manual,0,2,OR,97045,1
62,M,M,70000,3,0,Graduate Degree,Management,1,2,OR,97355,1
66,M,M,70000,5,0,Bachelors,Management,1,2,OR,97222,0
56,M,F,20000,2,0,High School,Manual,0,2,OR,97034,0
36,S,M,30000,0,0,Partial High School,Clerical,0,2,OR,97071,0
74,M,M,50000,2,0,Graduate Degree,Management,1,2,OR,97355,0
61,M,F,70000,3,0,Graduate Degree,Management,1,2,OR,97071,1
42,M,F,70000,3,0,Partial College,Professional,1,2,OR,97205,1
71,M,M,40000,4,0,High School,Professional,1,2,OR,97330,0
70,M,M,40000,4,0,High School,Professional,0,2,OR,97355,0
58,M,M,80000,3,0,Partial College,Professional,0,2,OR,97045,1
59,M,F,30000,1,0,High School,Clerical,1,2,OR,97034,0
67,M,F,70000,5,0,Bachelors,Management,0,2,OR,97301,0
79,S,F,50000,2,0,Graduate Degree,Management,0,2,OR,97068,0
56,S,F,70000,3,0,Graduate Degree,Management,1,2,OR,97068,1
61,M,M,20000,2,0,High School,Manual,0,2,OR,97034,0
71,M,F,40000,4,0,High School,Professional,1,2,OR,97330,0
78,M,M,50000,2,0,Graduate Degree,Management,1,2,OR,97301,0
61,M,M,70000,3,0,Graduate Degree,Management,1,2,OR,97068,1
58,M,F,70000,3,0,Partial College,Professional,1,2,OR,97068,1
60,S,F,30000,2,0,High School,Clerical,0,2,OR,97330,0
58,M,F,80000,3,0,Partial College,Professional,1,2,OR,97045,1
46,S,M,90000,0,0,Partial College,Professional,0,2,OR,97301,1
62,S,F,70000,3,0,Graduate Degree,Management,0,2,OR,97222,1
60,M,M,40000,4,0,Partial College,Professional,1,2,OR,97301,1
60,M,F,20000,3,0,Partial High School,Clerical,1,2,OR,97355,0
78,M,M,50000,3,0,Graduate Degree,Management,1,2,OR,97071,0
61,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97355,0
42,S,M,70000,0,0,Partial College,Professional,1,2,OR,97045,1
79,M,F,50000,2,0,Graduate Degree,Management,1,2,OR,97045,0
63,S,M,40000,3,0,Partial College,Professional,1,2,OR,97222,0
60,S,F,20000,3,0,Partial High School,Clerical,0,2,OR,97222,0
60,S,M,20000,3,0,Partial High School,Clerical,1,2,OR,97045,0
41,S,F,100000,2,0,Bachelors,Management,1,2,OR,97330,1
41,M,F,100000,2,0,Bachelors,Management,1,2,OR,97330,1
70,S,F,30000,5,0,Partial High School,Clerical,0,2,OR,97068,1
61,M,M,20000,3,0,Partial High School,Clerical,0,2,OR,97034,0
59,S,M,20000,3,0,Partial High School,Clerical,0,2,OR,97301,0
54,S,M,20000,3,0,Partial High School,Clerical,0,2,OR,97355,0
54,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97205,0
59,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97071,0
59,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97205,0
62,S,F,30000,4,0,High School,Professional,1,2,OR,97301,0
78,S,M,50000,3,0,Graduate Degree,Management,1,2,OR,97045,0
73,S,F,50000,4,0,Bachelors,Management,0,2,OR,97301,0
54,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97330,0
54,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97068,0
55,S,F,20000,3,0,Partial High School,Clerical,0,2,OR,97205,0
67,S,M,30000,4,0,High School,Professional,0,2,OR,97071,0
72,S,M,50000,4,0,Bachelors,Management,0,2,OR,97355,0
78,S,M,50000,2,0,Graduate Degree,Management,1,2,OR,97330,0
62,M,F,40000,3,0,Partial College,Professional,1,2,OR,97301,0
63,S,M,40000,3,0,Partial College,Professional,0,2,OR,97034,1
66,M,F,30000,4,0,High School,Professional,0,2,OR,97045,0
66,S,M,30000,4,0,High School,Professional,1,2,OR,97301,0
73,S,M,50000,4,0,Bachelors,Management,1,2,OR,97045,0
53,S,F,80000,3,0,Partial College,Professional,0,2,OR,97330,1
80,S,M,50000,2,0,Graduate Degree,Management,1,2,OR,97045,0
78,S,F,50000,2,0,Graduate Degree,Management,1,2,OR,97301,0
56,S,F,70000,3,0,Graduate Degree,Management,0,2,OR,97222,1
60,S,F,20000,3,0,Partial High School,Clerical,0,2,OR,97205,0
59,S,M,20000,3,0,Partial High School,Clerical,0,2,OR,97045,0
54,S,F,20000,3,0,Partial High School,Clerical,1,2,OR,97068,0
65,M,F,40000,4,0,High School,Professional,1,2,OR,97205,0
71,S,F,30000,5,0,Partial High School,Clerical,1,2,OR,97222,1
57,S,M,80000,2,0,Partial High School,Skilled Manual,0,2,OR,97355,1
38,M,M,30000,0,0,Partial College,Skilled Manual,0,2,OR,97301,1
37,S,F,70000,0,0,Partial College,Skilled Manual,1,2,OR,97034,0
61,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,OR,97205,1
52,S,F,70000,0,0,Partial College,Skilled Manual,0,2,OR,97222,1
42,S,M,70000,0,0,Partial College,Skilled Manual,0,2,OR,97045,0
39,S,F,30000,0,0,Partial College,Skilled Manual,0,2,OR,97330,1
58,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,OR,97330,1
39,S,M,30000,0,0,Partial College,Skilled Manual,1,2,OR,97330,0
43,M,F,70000,0,0,Partial College,Skilled Manual,1,2,OR,97068,1
43,S,F,70000,0,0,Partial College,Skilled Manual,1,2,OR,97034,1
60,M,F,80000,3,0,Partial High School,Skilled Manual,1,2,OR,97330,0
57,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,OR,97205,0
61,S,F,80000,2,0,Partial High School,Skilled Manual,0,2,OR,97301,0
55,S,M,80000,2,0,Partial High School,Skilled Manual,1,2,OR,97330,0
54,S,F,80000,2,0,Partial High School,Skilled Manual,0,2,OR,97330,0
60,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,OR,97222,0
60,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,OR,97330,0
59,S,M,80000,2,0,Partial High School,Skilled Manual,1,2,OR,97301,0
61,S,F,70000,3,0,Partial High School,Skilled Manual,1,2,OR,97301,0
48,S,M,80000,2,0,Partial High School,Skilled Manual,0,2,OR,97222,0
60,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,OR,97071,0
42,S,M,80000,2,0,Partial High School,Skilled Manual,1,2,OR,97301,0
37,S,M,40000,0,0,Partial College,Skilled Manual,1,2,OR,97301,0
39,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97205,1
35,M,F,30000,0,0,High School,Skilled Manual,1,2,OR,97355,0
39,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97222,0
34,S,M,40000,0,0,High School,Skilled Manual,1,2,OR,97071,0
37,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97034,1
39,S,M,30000,0,0,High School,Skilled Manual,1,2,OR,97355,1
39,S,F,30000,0,0,High School,Skilled Manual,1,2,OR,97071,1
40,S,M,30000,0,0,High School,Skilled Manual,0,2,OR,97034,1
39,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97330,1
35,S,M,30000,0,0,High School,Skilled Manual,1,2,OR,97222,0
37,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97045,1
38,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97301,0
35,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97330,1
39,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97045,0
39,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97205,0
39,M,F,30000,0,0,High School,Skilled Manual,1,2,OR,97355,0
35,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97205,1
35,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97068,1
40,S,M,30000,0,0,High School,Skilled Manual,1,2,OR,97071,0
35,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97222,1
38,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97034,0
40,S,M,40000,0,0,High School,Skilled Manual,0,2,OR,97301,1
38,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97034,0
58,M,M,30000,2,0,High School,Skilled Manual,0,2,OR,97034,0
40,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97045,0
35,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97068,1
34,M,F,30000,0,0,High School,Skilled Manual,0,2,OR,97068,0
36,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97205,0
39,M,M,40000,0,0,High School,Skilled Manual,0,2,OR,97355,0
53,M,M,30000,2,0,High School,Skilled Manual,1,2,OR,97045,0
35,M,F,30000,0,0,High School,Skilled Manual,0,2,OR,97034,0
40,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97222,0
59,M,F,30000,2,0,High School,Skilled Manual,0,2,OR,97071,0
57,M,M,30000,2,0,High School,Skilled Manual,1,2,OR,97034,0
37,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97355,0
34,S,M,30000,0,0,High School,Skilled Manual,0,2,OR,97222,1
41,S,F,50000,0,0,High School,Skilled Manual,1,2,OR,97330,0
35,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97071,1
38,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97301,0
35,M,M,40000,0,0,High School,Skilled Manual,0,2,OR,97205,0
39,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97071,0
52,M,F,30000,2,0,High School,Skilled Manual,1,2,OR,97045,0
36,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97205,0
35,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97034,1
39,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97034,0
57,M,M,30000,2,0,High School,Skilled Manual,1,2,OR,97034,0
35,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97355,0
36,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97222,0
41,S,M,50000,0,0,High School,Skilled Manual,0,2,OR,97205,0
37,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97068,1
38,S,M,40000,0,0,High School,Skilled Manual,0,2,OR,97222,0
40,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97034,0
40,S,M,40000,0,0,High School,Skilled Manual,0,2,OR,97301,1
40,M,M,50000,0,0,High School,Skilled Manual,1,2,OR,97330,0
35,S,M,30000,0,0,High School,Skilled Manual,0,2,OR,97301,1
34,M,M,30000,0,0,High School,Skilled Manual,1,2,OR,97034,0
35,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97071,0
40,M,F,50000,0,0,High School,Skilled Manual,1,2,OR,97301,0
56,M,M,30000,2,0,High School,Skilled Manual,1,2,OR,97034,1
39,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97034,1
37,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97071,0
36,S,M,40000,0,0,High School,Skilled Manual,1,2,OR,97355,0
38,S,M,40000,0,0,High School,Skilled Manual,0,2,OR,97222,0
39,M,M,40000,0,0,High School,Skilled Manual,0,2,OR,97068,0
34,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97045,0
58,M,F,30000,2,0,High School,Skilled Manual,0,2,OR,97355,0
58,S,M,30000,2,0,High School,Skilled Manual,1,2,OR,97301,0
56,S,M,30000,2,0,High School,Skilled Manual,1,2,OR,97034,1
35,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97205,0
39,S,M,30000,0,0,High School,Skilled Manual,1,2,OR,97222,0
36,S,M,30000,0,0,High School,Skilled Manual,1,2,OR,97205,0
34,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97068,0
70,M,M,60000,4,0,Bachelors,Management,1,2,OR,97071,0
61,M,M,60000,2,0,High School,Professional,0,2,OR,97045,0
38,S,M,60000,0,0,Partial College,Skilled Manual,1,2,OR,97071,0
54,S,M,60000,2,0,High School,Professional,0,2,OR,97301,0
62,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97222,1
41,S,F,60000,0,0,Partial College,Skilled Manual,1,2,OR,97034,0
40,S,M,60000,0,0,Partial College,Professional,1,2,OR,97045,1
82,M,M,60000,2,0,Graduate Degree,Management,1,2,OR,97205,0
60,M,M,60000,2,0,High School,Professional,0,2,OR,97068,0
38,M,F,60000,0,0,Partial College,Professional,1,2,OR,97034,0
41,M,F,60000,0,0,Partial College,Professional,1,2,OR,97045,1
58,S,F,60000,2,0,High School,Professional,1,2,OR,97205,0
35,S,M,60000,0,0,Partial College,Professional,0,2,OR,97034,1
64,M,F,60000,4,0,Bachelors,Management,1,2,OR,97355,1
56,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97301,1
68,M,M,60000,4,0,Bachelors,Management,1,2,OR,97205,0
60,M,M,60000,2,0,High School,Professional,0,2,OR,97205,0
59,M,F,60000,2,0,High School,Professional,0,2,OR,97301,0
40,S,F,60000,0,0,Partial College,Professional,1,2,OR,97068,0
50,M,M,60000,2,0,Partial High School,Skilled Manual,0,2,OR,97301,0
60,M,M,60000,2,0,Partial High School,Skilled Manual,1,2,OR,97205,1
45,S,F,60000,3,0,Graduate Degree,Management,1,2,OR,97301,1
80,M,F,60000,2,0,Graduate Degree,Management,1,2,OR,97071,0
56,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97222,1
62,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97034,1
78,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97355,0
39,S,F,60000,0,0,Partial College,Skilled Manual,0,2,OR,97330,0
35,M,F,60000,0,0,Partial College,Professional,1,2,OR,97222,0
58,S,M,60000,2,0,High School,Professional,1,2,OR,97330,0
57,S,F,60000,2,0,High School,Professional,1,2,OR,97205,0
59,M,M,60000,2,0,High School,Professional,0,2,OR,97045,0
67,S,M,60000,3,0,Graduate Degree,Management,1,2,OR,97222,0
68,S,F,60000,4,0,Bachelors,Management,1,2,OR,97068,0
41,M,M,60000,0,0,Partial College,Professional,1,2,OR,97330,0
73,M,F,60000,2,0,Graduate Degree,Management,1,2,OR,97071,0
75,S,M,60000,3,0,Graduate Degree,Management,1,2,OR,97068,0
55,S,M,60000,3,0,Partial High School,Skilled Manual,1,2,OR,97071,1
56,S,M,60000,3,0,Graduate Degree,Management,1,2,OR,97034,1
42,S,F,60000,0,0,Partial College,Skilled Manual,1,2,OR,97034,0
35,S,M,60000,0,0,Partial College,Professional,0,2,OR,97330,0
57,M,M,60000,2,0,High School,Professional,0,2,OR,97068,0
73,M,F,60000,3,0,Graduate Degree,Management,1,2,OR,97222,0
68,M,F,60000,4,0,Bachelors,Management,1,2,OR,97301,0
55,M,F,60000,2,0,Partial High School,Skilled Manual,0,2,OR,97034,1
35,M,F,60000,0,0,Partial College,Professional,1,2,OR,97222,0
68,M,F,60000,4,0,Bachelors,Management,0,2,OR,97355,0
36,S,M,60000,0,0,Partial College,Professional,1,2,OR,97355,1
41,M,M,60000,0,0,Partial College,Professional,1,2,OR,97355,0
80,M,M,60000,2,0,Graduate Degree,Management,1,2,OR,97071,0
69,M,F,60000,4,0,Bachelors,Management,1,2,OR,97205,0
81,M,F,60000,2,0,Graduate Degree,Management,1,2,OR,97045,0
53,M,M,60000,2,0,High School,Professional,0,2,OR,97355,1
69,M,M,60000,4,0,Bachelors,Management,0,2,OR,97355,0
78,M,M,60000,2,0,Graduate Degree,Management,1,2,OR,97068,0
77,M,F,60000,3,0,Graduate Degree,Management,1,2,OR,97355,0
52,S,M,60000,2,0,High School,Professional,0,2,OR,97222,1
76,M,F,60000,3,0,Graduate Degree,Management,1,2,OR,97301,0
35,M,F,60000,0,0,Partial College,Professional,1,2,OR,97034,0
74,M,M,60000,3,0,Bachelors,Management,0,2,OR,97068,1
75,M,F,60000,3,0,Graduate Degree,Management,1,2,OR,97034,0
71,S,M,60000,4,0,Bachelors,Management,1,2,OR,97068,0
71,M,M,60000,3,0,Graduate Degree,Management,1,2,OR,97045,0
75,M,M,60000,3,0,Bachelors,Management,1,2,OR,97205,0
71,S,F,60000,4,0,Bachelors,Management,0,2,OR,97355,0
79,M,F,60000,2,0,Graduate Degree,Management,1,2,OR,97071,0
41,S,M,60000,0,0,Partial College,Professional,0,2,OR,97034,1
52,M,M,60000,2,0,High School,Professional,1,2,OR,97068,0
75,S,F,60000,3,0,Graduate Degree,Management,1,2,OR,97071,0
75,M,F,60000,3,0,Bachelors,Management,1,2,OR,97068,0
39,M,M,60000,0,0,Partial College,Skilled Manual,0,2,OR,97330,0
60,S,F,60000,2,0,Partial High School,Skilled Manual,1,2,OR,97301,1
76,S,M,60000,3,0,Graduate Degree,Management,1,2,OR,97045,0
71,S,M,60000,3,0,Graduate Degree,Management,0,2,OR,97205,0
73,S,F,60000,4,0,Bachelors,Management,0,2,OR,97301,0
72,M,M,60000,4,0,Bachelors,Management,1,2,OR,97222,0
66,S,M,60000,4,0,Bachelors,Management,0,2,OR,97034,0
58,S,M,60000,2,0,High School,Professional,0,2,OR,97068,1
61,M,M,60000,2,0,Partial High School,Skilled Manual,0,2,OR,97355,1
77,S,F,60000,3,0,Graduate Degree,Management,1,2,OR,97045,0
75,M,M,60000,3,0,Bachelors,Management,1,2,OR,97301,0
35,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97005,1
61,S,F,60000,2,0,High School,Professional,1,2,OR,97005,0
81,M,M,70000,3,0,Graduate Degree,Management,1,2,OR,97005,0
78,S,F,50000,2,0,Graduate Degree,Management,1,2,OR,97005,1
39,S,M,40000,0,0,Partial College,Skilled Manual,0,2,OR,97005,0
39,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97005,0
69,M,M,60000,4,0,Bachelors,Management,1,2,OR,97005,0
75,M,F,90000,5,0,Bachelors,Management,1,2,OR,97005,0
73,M,F,90000,5,0,Bachelors,Management,1,2,OR,97005,0
38,S,M,40000,0,0,Partial High School,Clerical,0,2,OR,97005,0
37,S,M,40000,0,0,Partial High School,Clerical,0,2,OR,97005,0
39,M,M,30000,0,0,High School,Skilled Manual,1,2,OR,97005,0
39,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97005,1
35,S,M,30000,0,0,High School,Skilled Manual,0,2,OR,97005,0
58,M,M,60000,2,0,High School,Professional,0,2,OR,97005,0
36,M,M,40000,0,0,High School,Skilled Manual,1,2,OR,97005,1
75,M,F,90000,5,0,Bachelors,Management,0,2,OR,97005,0
61,M,M,20000,3,0,Partial High School,Manual,0,2,OR,97005,0
37,S,F,40000,0,0,Partial High School,Clerical,1,2,OR,97005,0
93,M,F,10000,4,0,Partial High School,Clerical,0,2,OR,97005,0
73,M,M,80000,5,0,Bachelors,Management,1,2,OR,97005,0
38,S,F,40000,0,0,High School,Skilled Manual,0,2,OR,97005,0
69,S,M,60000,4,0,Bachelors,Management,1,2,OR,97005,1
76,M,F,70000,3,0,Graduate Degree,Management,0,2,OR,97005,0
38,S,M,40000,0,0,High School,Skilled Manual,0,2,OR,97005,0
35,S,F,30000,0,0,High School,Skilled Manual,1,2,OR,97005,0
67,M,F,70000,5,0,Bachelors,Management,1,2,OR,97005,1
66,M,F,60000,3,0,Graduate Degree,Management,1,2,OR,97005,0
71,M,F,30000,5,0,Partial High School,Clerical,0,2,OR,97005,0
79,M,F,40000,3,0,Partial College,Professional,0,2,OR,97005,1
79,M,M,50000,2,0,Graduate Degree,Management,0,2,OR,97005,0
62,M,F,40000,3,0,Partial College,Professional,0,2,OR,97005,0
74,M,M,60000,3,0,Graduate Degree,Management,0,2,OR,97005,0
39,S,M,30000,0,0,Partial College,Skilled Manual,1,2,OR,97005,0
70,M,M,40000,4,0,High School,Professional,0,2,OR,97005,0
38,S,F,40000,0,0,High School,Skilled Manual,1,2,OR,97005,0
38,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97005,0
61,M,F,70000,3,0,Graduate Degree,Management,1,2,OR,97005,0
56,M,F,20000,2,0,High School,Manual,0,2,OR,97005,0
79,M,M,40000,3,0,Partial College,Professional,0,2,OR,97005,0
39,S,M,40000,0,0,Partial College,Skilled Manual,1,2,OR,97005,0
59,M,M,70000,3,0,Partial College,Professional,0,2,OR,97005,0
61,M,F,20000,2,0,High School,Manual,0,2,OR,97005,0
37,S,F,40000,0,0,Partial High School,Clerical,0,2,OR,97005,0
72,M,F,70000,5,0,Bachelors,Management,1,2,OR,97005,0
69,M,F,60000,4,0,Bachelors,Management,1,2,OR,97005,0
60,M,M,60000,2,0,Partial High School,Skilled Manual,1,2,OR,97005,0
37,S,F,40000,0,0,Partial High School,Clerical,0,2,OR,97005,0
38,S,F,40000,0,0,Partial High School,Clerical,1,2,OR,97005,0
70,S,M,40000,4,0,High School,Professional,0,2,OR,97005,0
79,M,F,40000,3,0,Partial College,Professional,1,2,OR,97005,0
79,S,F,50000,2,0,Graduate Degree,Management,0,2,OR,97005,0
59,S,F,70000,3,0,Partial College,Professional,0,2,OR,97005,1
60,M,M,30000,2,0,High School,Clerical,1,2,OR,97005,0
39,M,M,40000,0,0,Partial College,Skilled Manual,0,2,OR,97005,0
65,M,M,30000,4,0,High School,Professional,0,2,OR,97005,0
38,S,M,40000,0,0,High School,Skilled Manual,1,2,OR,97005,0
67,M,F,40000,4,0,High School,Professional,1,2,OR,97005,1
57,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,OR,97005,0
61,M,F,70000,3,0,Graduate Degree,Management,1,2,OR,97005,0
60,M,F,40000,4,0,High School,Professional,1,2,OR,97005,0
54,S,M,20000,3,0,Partial High School,Clerical,0,2,OR,97005,0
58,S,F,20000,3,0,Partial High School,Clerical,0,2,OR,97005,0
74,S,M,50000,3,0,Bachelors,Management,0,2,OR,97005,0
74,M,M,40000,3,0,Partial College,Professional,1,2,OR,97005,1
35,M,F,40000,0,0,High School,Skilled Manual,1,2,OR,97005,0
67,S,F,50000,4,0,Bachelors,Management,1,2,OR,97005,0
66,M,F,30000,4,0,High School,Professional,0,2,OR,97005,0
77,M,F,40000,4,0,High School,Professional,1,2,OR,97005,0
59,S,F,20000,3,0,Partial High School,Clerical,0,2,OR,97005,0
68,S,M,40000,4,0,High School,Professional,1,2,OR,97005,0
58,M,M,60000,2,0,High School,Professional,1,2,OR,97005,0
79,S,F,50000,2,0,Graduate Degree,Management,0,2,OR,97005,0
56,M,M,30000,1,0,Bachelors,Skilled Manual,1,1,OR,97355,0
50,M,M,40000,0,0,Bachelors,Professional,0,1,OR,97222,0
47,M,F,40000,0,0,Bachelors,Professional,0,1,OR,97068,1
36,S,F,80000,0,0,Bachelors,Management,0,1,OR,97068,0
