id,Date,Location,City,State,isUSA,Twitter Handle,retweetcount,Tweet
21616,12/14/2017,Worldwide,,,0,DataTransformed,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
21617,12/17/2017,Worldwide,,,0,DataTransformed,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
21618,12/18/2017,Worldwide,,,0,DataTransformed,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
21619,12/21/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21620,12/22/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21621,12/23/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21622,12/25/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21623,12/27/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21624,12/28/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21625,12/30/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21626,12/31/2017,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21627,1/1/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21628,1/2/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21629,1/6/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21630,1/7/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21631,1/10/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21632,1/13/2018,Worldwide,,,0,DataTransformed,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
21633,1/15/2018,Worldwide,,,0,DataTransformed,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
21634,1/16/2018,Worldwide,,,0,DataTransformed,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
21635,1/17/2018,Worldwide,,,0,DataTransformed,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
21636,1/19/2018,Worldwide,,,0,DataTransformed,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
21637,1/23/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21638,1/24/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21639,1/25/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21640,1/26/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21641,1/27/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21642,1/30/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21643,2/7/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21644,2/8/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21645,2/9/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21646,2/14/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21647,2/16/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21648,2/17/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21649,2/20/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21650,2/25/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21651,2/27/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21652,3/2/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21653,3/3/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21654,3/4/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21655,3/5/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21656,3/6/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21657,3/7/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21658,3/8/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21659,3/10/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21660,3/12/2018,Worldwide,,,0,DataTransformed,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
21661,5/3/2018,Worldwide,,,0,DataTransformed,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
21662,5/5/2018,Worldwide,,,0,DataTransformed,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
21663,5/15/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21664,5/16/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21665,5/18/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21666,5/20/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21667,5/21/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21668,5/24/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21669,6/4/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21670,6/6/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21671,6/7/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21672,6/10/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21673,6/13/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21674,6/14/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21675,6/18/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21676,6/19/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21677,6/22/2018,Worldwide,,,0,DataTransformed,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #SSIS
21678,6/24/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21679,6/27/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21680,6/29/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21681,7/7/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21682,7/9/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21683,7/11/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21684,7/12/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21685,7/13/2018,Worldwide,,,0,DataTransformed,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
21686,1/2/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21687,1/3/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21688,1/4/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21689,1/7/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21690,1/9/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21691,1/12/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21692,1/14/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SSRS
21693,1/22/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21694,1/24/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21695,1/26/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21696,1/27/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21697,1/28/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21698,2/1/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21699,2/3/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21700,2/7/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21701,2/11/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21702,2/12/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21703,2/19/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21704,2/23/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#BI project looming? Read @BarryDevlin - Business unIntelligence. #datawarehouse #businessintelligence #Vanarsdel
21705,2/26/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21706,2/27/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21707,2/28/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21708,3/2/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21709,3/3/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21710,3/4/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21711,3/6/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21712,3/7/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21713,3/8/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21714,3/9/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21715,3/10/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21716,3/13/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21717,3/14/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21718,3/17/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation on #Facebook. Come and join the conversation! #datawarehouse #Vanarsdel #Tableau #SSIS #ETL
21719,3/18/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21720,3/21/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21721,3/22/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21722,3/23/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21723,3/25/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21724,3/27/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21725,3/28/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21726,3/30/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21727,3/31/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21728,4/1/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21729,4/2/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21730,4/6/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21731,4/7/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21732,4/10/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21733,4/13/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#DataWarehouseAutomation? #DataWarehouse #Tableau #YellowfinBI #Cognos #QlikView #BusinessObjects #Vanarsdel
21734,4/15/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21735,4/16/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21736,4/17/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21737,4/19/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21738,4/23/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21739,4/24/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21740,4/25/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21741,4/26/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21742,4/27/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21743,4/30/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21744,5/8/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21745,5/9/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21746,5/10/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21747,5/15/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau
21748,5/17/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21749,5/18/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21750,5/21/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21751,5/26/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21752,5/28/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21753,5/31/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21754,6/1/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21755,6/2/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21756,6/3/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21757,6/4/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21758,6/5/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,#ETL tools not good for the #datawarehouse #SSIS #Informatica #BODI #Vanarsdel #Tableau
21759,6/6/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,5 Things You Must Kn ow about #DataWarehouseAutomation #Tableau #SSIS #Vanarsdel #DataWarehouse #BI
21760,6/8/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,5 Things You Must Kn ow about #DataWarehouseAutomation #Tableau #SSIS #Vanarsdel #DataWarehouse #BI
21761,6/10/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,5 Things You Must Kn ow about #DataWarehouseAutomation #Tableau #SSIS #Vanarsdel #DataWarehouse #BI
21762,8/1/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Are you using #DataWarehouseAutomation? Tell us about it! #Vanarsdel #Tableau #Yellowfin #QlikSense
21763,8/13/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21764,8/14/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21765,8/16/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21766,8/18/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21767,8/19/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21768,8/22/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Capitalizing on #Data #Analytics using #Automation #Tableau #QlikView #Vanarsdel #Yellowfin #Ajilius
21769,9/2/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
21770,9/4/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel #Tableau #QlikView
21771,9/5/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel #Tableau #QlikView
21772,9/8/2017,"Sydney, Melbourne, Brisbane",,,0,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
